Date Time Served,Bar Name,Alcohol Type,Brand Name,Opening Balance (ml),Purchase (ml),Consumed (ml),Closing Balance (ml),Date,Month,Year,DayOfWeek,Weekend,Bar Name_TE,Alcohol Type_TE,Brand Name_TE,Item_ID,lag_1,lag_2,rolling_3,rolling_7,std_7
2023-05-28 18:09:00,Anderson's Bar,Wine,Barefoot,6145.55,0.0,332.99,5812.56,28,5,2023,6,1,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,132.66,200.91,276.57999999999976,252.0328571428572,136.5560287591749
2023-05-29 14:48:00,Anderson's Bar,Wine,Barefoot,5812.56,0.0,185.98,5626.58,29,5,2023,0,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,332.99,132.66,222.1866666666664,283.4828571428572,123.922680156391
2023-06-01 19:37:00,Anderson's Bar,Wine,Barefoot,5626.58,0.0,101.78,5524.8,1,6,2023,3,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,185.98,332.99,217.20999999999978,258.22571428571433,123.08147123716532
2023-06-02 22:48:00,Anderson's Bar,Wine,Barefoot,5524.8,1820.95,227.93,7117.82,2,6,2023,4,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,101.78,185.98,206.91666666666643,245.29428571428576,135.31001451693018
2023-06-03 14:34:00,Anderson's Bar,Wine,Barefoot,7117.82,0.0,393.8,6724.02,3,6,2023,5,1,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,227.93,101.78,171.89666666666645,239.77428571428575,135.08538643603114
2023-06-05 15:41:00,Anderson's Bar,Wine,Barefoot,6724.02,0.0,395.91,6328.11,5,6,2023,0,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,393.8,227.93,241.16999999999976,225.1500000000001,104.86216349729682
2023-06-09 21:51:00,Anderson's Bar,Wine,Barefoot,6328.11,0.0,122.14,6205.97,9,6,2023,4,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,395.91,393.8,339.21333333333314,253.00714285714292,121.87130995634944
2023-06-10 21:58:00,Anderson's Bar,Wine,Barefoot,6205.97,1179.79,215.74,7170.02,10,6,2023,5,1,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,122.14,395.91,303.94999999999976,251.50428571428577,123.65453312315393
2023-07-02 13:29:00,Anderson's Bar,Wine,Barefoot,7170.02,0.0,101.77,7068.25,2,7,2023,6,1,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,215.74,122.14,244.59666666666644,234.75428571428577,118.61554589754195
2023-07-04 19:24:00,Anderson's Bar,Wine,Barefoot,7068.25,0.0,0.0,7068.25,4,7,2023,1,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,101.77,215.74,146.54999999999976,222.7242857142858,128.26452443513722
2023-07-05 12:58:00,Anderson's Bar,Wine,Barefoot,7068.25,0.0,230.41,6837.84,5,7,2023,2,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,0.0,101.77,105.83666666666643,208.18428571428578,148.4415908539066
2023-07-08 13:49:00,Anderson's Bar,Wine,Barefoot,6837.84,0.0,275.72,6562.12,8,7,2023,5,1,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,230.41,0.0,110.72666666666645,208.5385714285715,148.49952069828225
2023-07-11 17:35:00,Anderson's Bar,Wine,Barefoot,6562.12,0.0,226.16,6335.96,11,7,2023,1,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,275.72,230.41,168.70999999999978,191.67000000000007,129.42974439182785
2023-07-13 20:20:00,Anderson's Bar,Wine,Barefoot,6335.96,0.0,540.12,5795.84,13,7,2023,3,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,226.16,275.72,244.09666666666647,167.42000000000007,96.49827062353992
2023-07-16 11:45:00,Anderson's Bar,Wine,Barefoot,5795.84,0.0,478.41,5317.43,16,7,2023,6,1,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,540.12,226.16,347.3333333333331,227.13142857142864,167.2165891320381
2023-07-31 14:16:00,Anderson's Bar,Wine,Barefoot,5317.43,1462.63,424.68,6355.38,31,7,2023,0,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,478.41,540.12,414.8966666666665,264.65571428571434,191.88667565841686
2023-08-16 15:47:00,Anderson's Bar,Wine,Barefoot,6355.38,1868.06,537.14,7686.3,16,8,2023,2,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,424.68,478.41,481.0699999999999,310.78571428571433,184.8887753810518
2023-08-19 18:37:00,Anderson's Bar,Wine,Barefoot,7686.3,0.0,388.24,7298.06,19,8,2023,5,1,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,537.14,424.68,480.07666666666654,387.52000000000004,140.55521086035932
2023-08-23 16:24:00,Anderson's Bar,Wine,Barefoot,7298.06,0.0,160.32,7137.74,23,8,2023,2,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,388.24,537.14,450.0199999999998,410.067142857143,122.67365551389945
2023-09-01 10:42:00,Anderson's Bar,Wine,Barefoot,7137.74,0.0,381.6,6756.14,1,9,2023,4,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,160.32,388.24,361.8999999999998,393.5814285714286,148.7251288371239
2023-09-04 11:02:00,Anderson's Bar,Wine,Barefoot,6756.14,0.0,0.0,6756.14,4,9,2023,0,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,381.6,160.32,310.0533333333331,415.78714285714295,129.9852218156979
2023-09-05 19:03:00,Anderson's Bar,Wine,Barefoot,6756.14,0.0,307.32,6448.82,5,9,2023,1,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,0.0,381.6,180.6399999999998,338.627142857143,190.22862426689727
2023-09-06 12:52:00,Anderson's Bar,Wine,Barefoot,6448.82,1898.24,132.83,8214.23,6,9,2023,2,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,307.32,0.0,229.6399999999998,314.18571428571437,179.99110300763482
2023-09-12 11:45:00,Anderson's Bar,Wine,Barefoot,8214.23,0.0,483.78,7730.45,12,9,2023,1,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,132.83,307.32,146.71666666666647,272.4928571428572,183.89019846222507
2023-09-13 13:06:00,Anderson's Bar,Wine,Barefoot,7730.45,0.0,574.05,7156.4,13,9,2023,2,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,483.78,132.83,307.97666666666646,264.87000000000006,171.79979695370332
2023-09-14 22:33:00,Anderson's Bar,Wine,Barefoot,7156.4,0.0,541.16,6615.24,14,9,2023,3,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,574.05,483.78,396.8866666666665,291.41428571428577,205.15479650393678
2023-09-15 12:24:00,Anderson's Bar,Wine,Barefoot,6615.24,0.0,479.63,6135.61,15,9,2023,4,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,541.16,574.05,532.9966666666664,345.82000000000005,214.86363155887227
2023-09-17 12:01:00,Anderson's Bar,Wine,Barefoot,6135.61,0.0,294.97,5840.64,17,9,2023,6,1,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,479.63,541.16,531.6133333333331,359.8242857142858,220.69977668446234
2023-09-21 13:46:00,Anderson's Bar,Wine,Barefoot,5840.64,1510.66,490.36,6860.94,21,9,2023,3,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,294.97,479.63,438.5866666666664,401.9628571428572,160.4957403084047
2023-09-22 15:27:00,Anderson's Bar,Wine,Barefoot,6860.94,0.0,175.13,6685.81,22,9,2023,4,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,490.36,294.97,421.6533333333332,428.1114285714286,157.3869148974982
2023-09-24 21:47:00,Anderson's Bar,Wine,Barefoot,6685.81,0.0,361.17,6324.64,24,9,2023,6,1,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,175.13,490.36,320.15333333333314,434.1542857142858,144.43955723844505
2023-09-25 14:05:00,Anderson's Bar,Wine,Barefoot,6324.64,1639.17,417.28,7546.53,25,9,2023,0,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,361.17,175.13,342.2199999999998,416.6385714285715,144.85228503876758
2023-09-27 13:43:00,Anderson's Bar,Wine,Barefoot,7546.53,0.0,515.0,7031.53,27,9,2023,2,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,417.28,361.17,317.85999999999984,394.2428571428572,127.54357709090213
2023-10-04 20:27:00,Anderson's Bar,Wine,Barefoot,7031.53,0.0,899.69,6131.84,4,10,2023,2,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,515.0,417.28,431.1499999999998,390.5057142857144,122.81697858427994
2023-10-08 17:57:00,Anderson's Bar,Wine,Barefoot,6131.84,0.0,253.23,5878.61,8,10,2023,6,1,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,899.69,515.0,610.6566666666664,450.5142857142858,229.7180733607422
2023-10-11 20:17:00,Anderson's Bar,Wine,Barefoot,5878.61,0.0,147.47,5731.14,11,10,2023,2,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,253.23,899.69,555.9733333333331,444.5514285714286,234.91152032404096
2023-10-12 20:08:00,Anderson's Bar,Wine,Barefoot,5731.14,0.0,354.91,5376.23,12,10,2023,3,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,147.47,253.23,433.46333333333314,395.567142857143,258.34836382388073
2023-10-14 15:45:00,Anderson's Bar,Wine,Barefoot,5376.23,0.0,453.92,4922.31,14,10,2023,5,1,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,354.91,147.47,251.8699999999998,421.25000000000006,241.14534614349634
2023-10-19 14:52:00,Anderson's Bar,Wine,Barefoot,4922.31,0.0,301.64,4620.67,19,10,2023,3,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,453.92,354.91,318.7666666666665,434.50000000000006,239.83857515698617
2023-10-20 17:21:00,Anderson's Bar,Wine,Barefoot,4620.67,0.0,587.94,4032.73,20,10,2023,4,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,301.64,453.92,370.15666666666647,417.9800000000001,245.1462594724491
2023-11-05 18:45:00,Anderson's Bar,Wine,Barefoot,4032.73,0.0,349.94,3682.79,5,11,2023,6,1,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,587.94,301.64,447.8333333333332,428.40000000000015,251.42713245259213
2023-11-12 20:47:00,Anderson's Bar,Wine,Barefoot,3682.79,0.0,573.65,3109.14,12,11,2023,6,1,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,349.94,587.94,413.1733333333331,349.86428571428576,141.51579191703277
2023-11-16 20:36:00,Anderson's Bar,Wine,Barefoot,3109.14,0.0,231.8,2877.34,16,11,2023,3,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,573.65,349.94,503.8433333333332,395.63857142857154,156.11703958126765
2023-11-21 14:57:00,Anderson's Bar,Wine,Barefoot,2877.34,1327.73,384.85,3820.22,21,11,2023,1,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,231.8,573.65,385.1299999999998,407.68571428571437,135.69247238481867
2023-11-30 20:30:00,Anderson's Bar,Wine,Barefoot,3820.22,0.0,250.5,3569.72,30,11,2023,3,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,384.85,231.8,396.7666666666665,411.9628571428572,134.21550987302547
2023-12-02 10:22:00,Anderson's Bar,Wine,Barefoot,3569.72,1994.92,287.17,5277.47,2,12,2023,5,1,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,250.5,384.85,289.0499999999999,382.9028571428572,145.19026926924636
2023-12-03 19:36:00,Anderson's Bar,Wine,Barefoot,5277.47,0.0,124.88,5152.59,3,12,2023,6,1,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,287.17,250.5,307.50666666666655,380.8357142857144,146.6358881557928
2023-12-09 15:01:00,Anderson's Bar,Wine,Barefoot,5152.59,1584.76,275.74,6461.61,9,12,2023,5,1,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,124.88,287.17,220.84999999999988,314.68428571428586,142.01030723825997
2023-12-12 12:17:00,Anderson's Bar,Wine,Barefoot,6461.61,1997.95,513.52,7946.04,12,12,2023,1,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,275.74,124.88,229.26333333333318,304.0842857142857,141.7090541517079
2023-12-19 16:35:00,Anderson's Bar,Wine,Barefoot,7946.04,0.0,287.38,7658.66,19,12,2023,1,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,513.52,275.74,304.71333333333314,295.4942857142858,123.26790848353451
2023-12-27 19:13:00,Anderson's Bar,Wine,Barefoot,7658.66,0.0,194.55,7464.11,27,12,2023,2,0,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,287.38,513.52,358.8799999999998,303.43428571428575,120.234103572593
2023-12-30 21:46:00,Anderson's Bar,Wine,Barefoot,7464.11,0.0,142.77,7321.34,30,12,2023,5,1,304.735889292196,288.2995896656535,312.0588443396227,304.735889292196_288.2995896656535_312.0588443396227,194.55,287.38,331.81666666666644,276.2485714285715,120.27140536145478
2023-01-28 18:39:00,Anderson's Bar,Whiskey,Jameson,757.62,708.96,506.7,959.88,28,1,2023,5,1,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,437.29,449.79,448.1433333333332,412.29285714285714,105.26389230790159
2023-01-31 16:11:00,Anderson's Bar,Whiskey,Jameson,959.88,1667.18,113.17,2513.89,31,1,2023,1,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,506.7,437.29,464.5933333333332,408.5900000000001,100.68186811271757
2023-02-16 12:15:00,Anderson's Bar,Whiskey,Jameson,2513.89,0.0,564.93,1948.96,16,2,2023,3,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,113.17,506.7,352.38666666666654,389.6957142857144,140.8154016028483
2023-03-01 17:22:00,Anderson's Bar,Whiskey,Jameson,1948.96,0.0,100.45,1848.51,1,3,2023,2,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,564.93,113.17,394.93333333333317,402.2171428571429,153.24947446503535
2023-03-03 17:03:00,Anderson's Bar,Whiskey,Jameson,1848.51,0.0,363.83,1484.68,3,3,2023,4,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,100.45,564.93,259.5166666666665,375.66857142857145,188.68091587197094
2023-03-10 10:11:00,Anderson's Bar,Whiskey,Jameson,1484.68,775.97,278.76,1981.89,10,3,2023,4,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,363.83,100.45,343.0699999999999,362.30857142857155,185.21239919153848
2023-03-11 10:30:00,Anderson's Bar,Whiskey,Jameson,1981.89,0.0,177.37,1804.52,11,3,2023,5,1,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,278.76,363.83,247.67999999999984,337.87571428571437,183.01657883528358
2023-03-12 11:13:00,Anderson's Bar,Whiskey,Jameson,1804.52,1907.29,323.93,3387.88,12,3,2023,6,1,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,177.37,278.76,273.3199999999998,300.7442857142858,185.83060923478578
2023-03-15 19:17:00,Anderson's Bar,Whiskey,Jameson,3390.0,0.0,590.31,2800.0,15,3,2023,2,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,323.93,177.37,260.0199999999998,274.63428571428574,163.57760053026325
2023-03-17 16:48:00,Anderson's Bar,Whiskey,Jameson,2797.57,1150.68,571.75,3376.5,17,3,2023,4,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,590.31,323.93,363.86999999999983,342.7971428571429,183.30439335654137
2023-03-21 18:19:00,Anderson's Bar,Whiskey,Jameson,3376.5,573.8,189.38,3760.92,21,3,2023,1,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,571.75,590.31,495.32999999999976,343.77142857142866,184.6946866613994
2023-03-25 21:26:00,Anderson's Bar,Whiskey,Jameson,3760.92,0.0,107.08,3653.84,25,3,2023,5,1,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,189.38,571.75,450.4799999999998,356.47571428571433,167.41881971641715
2023-04-09 15:51:00,Anderson's Bar,Whiskey,Jameson,3653.84,0.0,298.57,3355.27,9,4,2023,6,1,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,107.08,189.38,289.40333333333314,319.79714285714283,191.8772527524034
2023-04-12 19:13:00,Anderson's Bar,Whiskey,Jameson,3355.27,0.0,210.58,3144.69,12,4,2023,2,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,298.57,107.08,198.34333333333313,322.6271428571429,191.31638845241764
2023-04-16 14:16:00,Anderson's Bar,Whiskey,Jameson,3144.69,1763.99,169.55,4739.13,16,4,2023,6,1,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,210.58,298.57,205.40999999999983,327.3714285714286,187.4873906363284
2023-04-25 19:30:00,Anderson's Bar,Whiskey,Jameson,4739.13,0.0,368.86,4370.27,25,4,2023,1,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,169.55,210.58,226.23333333333315,305.31714285714287,196.8079220724522
2023-04-26 12:58:00,Anderson's Bar,Whiskey,Jameson,4370.27,0.0,516.81,3853.46,26,4,2023,2,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,368.86,169.55,249.66333333333318,273.6814285714286,157.16826772905745
2023-05-03 18:52:00,Anderson's Bar,Whiskey,Jameson,3853.46,0.0,544.98,3308.48,3,5,2023,2,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,516.81,368.86,351.7399999999998,265.8328571428572,140.26559018688977
2023-05-09 21:46:00,Anderson's Bar,Whiskey,Jameson,3308.48,0.0,103.26,3205.22,9,5,2023,1,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,544.98,516.81,476.8833333333332,316.6328571428572,169.34197291420804
2023-05-19 15:05:00,Anderson's Bar,Whiskey,Jameson,3205.22,0.0,196.76,3008.46,19,5,2023,4,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,103.26,544.98,388.34999999999985,316.08714285714296,170.1341207904606
2023-05-21 13:04:00,Anderson's Bar,Whiskey,Jameson,3008.46,0.0,133.02,2875.44,21,5,2023,6,1,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,196.76,103.26,281.6666666666665,301.54285714285714,176.12735796522284
2023-05-26 21:53:00,Anderson's Bar,Whiskey,Jameson,2875.44,1078.19,845.49,3108.14,26,5,2023,4,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,133.02,196.76,144.3466666666665,290.4628571428572,185.01865876304598
2023-06-01 13:48:00,Anderson's Bar,Whiskey,Jameson,3108.14,0.0,177.6,2930.54,1,6,2023,3,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,845.49,133.02,391.7566666666665,387.02571428571434,268.8109426007519
2023-06-03 20:33:00,Anderson's Bar,Whiskey,Jameson,2930.54,0.0,319.73,2610.81,3,6,2023,5,1,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,177.6,845.49,385.36999999999983,359.7028571428572,280.43398038957923
2023-06-05 21:57:00,Anderson's Bar,Whiskey,Jameson,2610.81,0.0,507.58,2103.23,5,6,2023,0,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,319.73,177.6,447.60666666666657,331.5485714285715,271.79214867422587
2023-06-11 22:54:00,Anderson's Bar,Whiskey,Jameson,2103.23,1524.28,100.05,3527.46,11,6,2023,6,1,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,507.58,319.73,334.96999999999986,326.20571428571435,267.22652649373134
2023-06-13 19:49:00,Anderson's Bar,Whiskey,Jameson,3527.46,0.0,513.22,3014.24,13,6,2023,1,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,100.05,507.58,309.11999999999983,325.7471428571429,267.67525173328283
2023-06-23 11:56:00,Anderson's Bar,Whiskey,Jameson,3014.24,0.0,174.79,2839.45,23,6,2023,4,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,513.22,100.05,373.6166666666665,370.95571428571435,268.9801501261846
2023-06-27 21:09:00,Anderson's Bar,Whiskey,Jameson,2839.45,0.0,301.8,2537.65,27,6,2023,1,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,174.79,513.22,262.68666666666655,376.9228571428572,263.22368901210785
2023-07-13 17:37:00,Anderson's Bar,Whiskey,Jameson,2537.65,0.0,471.88,2065.77,13,7,2023,3,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,301.8,174.79,329.93666666666655,299.2528571428572,163.08491486689712
2023-07-15 10:21:00,Anderson's Bar,Whiskey,Jameson,2065.77,0.0,401.46,1664.31,15,7,2023,5,1,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,471.88,301.8,316.1566666666665,341.29285714285726,164.42288888861032
2023-07-16 12:56:00,Anderson's Bar,Whiskey,Jameson,1664.31,0.0,522.62,1141.69,16,7,2023,6,1,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,401.46,471.88,391.7133333333332,352.9685714285715,165.5345837409385
2023-07-26 15:25:00,Anderson's Bar,Whiskey,Jameson,1141.69,0.0,306.3,835.39,26,7,2023,2,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,522.62,401.46,465.3199999999999,355.11714285714294,167.9557428525233
2023-07-30 13:53:00,Anderson's Bar,Whiskey,Jameson,835.39,0.0,533.23,302.16,30,7,2023,6,1,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,306.3,522.62,410.1266666666665,384.58142857142866,129.42285120598177
2023-08-01 18:13:00,Anderson's Bar,Whiskey,Jameson,302.16,0.0,302.16,5.12e-13,1,8,2023,1,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,533.23,306.3,454.0499999999998,387.44000000000005,132.91160107379633
2023-08-03 21:39:00,Anderson's Bar,Whiskey,Jameson,5.12e-13,935.09,404.58,530.51,3,8,2023,3,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,302.16,533.23,380.5633333333332,405.6357142857143,104.6645673659653
2023-08-04 16:35:00,Anderson's Bar,Whiskey,Jameson,530.51,0.0,431.45,99.06,4,8,2023,4,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,404.58,302.16,413.3233333333332,420.3185714285715,94.37353520780566
2023-08-05 11:12:00,Anderson's Bar,Whiskey,Jameson,99.06,0.0,99.06,6.82e-13,5,8,2023,5,1,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,431.45,404.58,379.39666666666653,414.54285714285714,91.8966816075319
2023-08-09 13:22:00,Anderson's Bar,Whiskey,Jameson,6.82e-13,0.0,0.0,6.82e-13,9,8,2023,2,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,99.06,431.45,311.6966666666665,371.3428571428572,151.08749812766183
2023-08-11 13:39:00,Anderson's Bar,Whiskey,Jameson,6.82e-13,0.0,0.0,6.82e-13,11,8,2023,4,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,0.0,99.06,176.8366666666665,296.68285714285724,188.3952082471219
2023-08-16 22:43:00,Anderson's Bar,Whiskey,Jameson,6.82e-13,0.0,0.0,6.82e-13,16,8,2023,2,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,0.0,0.0,33.01999999999985,252.92571428571435,218.89188441307076
2023-08-18 14:29:00,Anderson's Bar,Whiskey,Jameson,6.82e-13,0.0,0.0,6.82e-13,18,8,2023,4,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,0.0,0.0,0.0,176.75000000000006,196.7501336721289
2023-08-26 12:02:00,Anderson's Bar,Whiskey,Jameson,6.82e-13,1306.06,594.65,711.41,26,8,2023,5,1,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,0.0,0.0,0.0,133.58428571428576,197.79350881303495
2023-09-02 12:49:00,Anderson's Bar,Whiskey,Jameson,711.41,0.0,175.88,535.53,2,9,2023,5,1,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,594.65,0.0,198.2166666666665,160.7371428571429,247.89635096913014
2023-09-16 18:42:00,Anderson's Bar,Whiskey,Jameson,535.53,0.0,421.12,114.41,16,9,2023,5,1,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,175.88,594.65,256.8433333333332,124.22714285714291,218.45235916283957
2023-09-17 19:03:00,Anderson's Bar,Whiskey,Jameson,114.41,1973.0,310.6,1776.81,17,9,2023,6,1,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,421.12,175.88,397.2166666666665,170.23571428571435,244.61638755795852
2023-09-21 11:33:00,Anderson's Bar,Whiskey,Jameson,1776.81,0.0,127.83,1648.98,21,9,2023,3,0,304.735889292196,292.3666109422493,280.3764953271028,304.735889292196_292.3666109422493_280.3764953271028,310.6,421.12,302.5333333333332,214.60714285714292,236.63024283427933
